bcdname,framenum,xcen,ycen,flux_2,fluxerr_2,flux_2p25,fluxerr_2p25,flux_2p5,fluxerr_2p5,flux_2p75,fluxerr_2p75,flux_3,fluxerr_3,BMJD,bkgd,bkgderr,np,xfwhm,yfwhm,peakpixDN,pixval0-0,pixval0-1,pixval0-2,pixval0-3,pixval0-4,pixval0-5,pixval0-6,pixval0-7,pixval0-8,pixval1-0,pixval1-1,pixval1-2,pixval1-3,pixval1-4,pixval1-5,pixval1-6,pixval1-7,pixval1-8,pixval2-0,pixval2-1,pixval2-2,pixval2-3,pixval2-4,pixval2-5,pixval2-6,pixval2-7,pixval2-8,pixval3-0,pixval3-1,pixval3-2,pixval3-3,pixval3-4,pixval3-5,pixval3-6,pixval3-7,pixval3-8,pixval4-0,pixval4-1,pixval4-2,pixval4-3,pixval4-4,pixval4-5,pixval4-6,pixval4-7,pixval4-8,pixval5-0,pixval5-1,pixval5-2,pixval5-3,pixval5-4,pixval5-5,pixval5-6,pixval5-7,pixval5-8,pixval6-0,pixval6-1,pixval6-2,pixval6-3,pixval6-4,pixval6-5,pixval6-6,pixval6-7,pixval6-8,pixval7-0,pixval7-1,pixval7-2,pixval7-3,pixval7-4,pixval7-5,pixval7-6,pixval7-7,pixval7-8,pixval8-0,pixval8-1,pixval8-2,pixval8-3,pixval8-4,pixval8-5,pixval8-6,pixval8-7,pixval8-8
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",31,15.1829,15.1430,0.0480089,0.000212139,0.0497674,0.000222134,0.0510427,0.000232020,0.0517202,0.000241731,0.0520058,0.000251680,56433.25256435596,0.00204066,0.00122309,4.51649,2.01288,1.98412,8363.56,0.353098,0.991206,1.56053,2.68663,1.22593,4.56200,2.33736,1.69621,0.664240,1.14986,1.94563,2.59664,1.03928,2.63858,1.34410,2.02859,3.64167,0.964764,2.19702,2.00066,1.71874,1.12312,9.32714,8.51452,4.07024,2.28334,1.80833,3.86208,1.25157,4.17447,26.1882,55.7753,61.2382,11.1769,2.07290,3.19247,2.61880,2.66372,21.6848,84.7240,687.152,136.636,18.4143,2.34521,1.79854,3.33602,3.19639,8.60946,51.1432,119.467,100.748,16.8743,1.68536,2.43134,1.61375,1.04083,1.49714,8.81759,39.3432,35.5789,7.59189,1.91993,1.63760,1.60324,2.30710,1.62907,1.22549,3.37573,5.75574,2.27413,2.42001,0.994384,1.06186,0.645052,1.80349,2.49543,1.44007,2.41941,2.68380,1.63952,1.31208
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",32,15.1747,15.1530,0.0478097,0.000212710,0.0495594,0.000222921,0.0508366,0.000233062,0.0515203,0.000243059,0.0518031,0.000253303,56433.25258713518,0.00203273,0.00124960,4.57379,2.03376,1.97573,8265.56,0.560153,0.881082,1.52927,3.29795,1.75025,3.81587,1.82993,1.74386,0.712061,0.961079,2.22589,2.56670,1.86944,2.76907,1.39397,1.38513,4.00705,1.01550,2.34958,1.91919,1.56205,1.12172,10.5670,8.43258,3.28794,2.75103,1.26008,3.99842,0.297106,3.36915,26.2508,57.4477,64.0172,12.6757,2.61152,3.57242,2.19662,2.63293,20.1510,86.0739,678.733,140.100,18.8789,2.63253,2.32764,3.30839,1.97938,8.26657,51.9234,112.798,100.801,15.7330,1.73528,2.01578,1.77126,1.59424,1.96456,8.65683,37.9945,36.5261,7.11501,1.35825,1.01572,2.34896,2.36611,1.76708,1.59721,3.74566,6.45186,2.09705,2.47992,1.65127,0.793328,1.68753,1.54037,1.84516,1.17999,3.01787,2.65154,1.12604,0.721109
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",33,15.1611,15.1402,0.0478731,0.000216522,0.0496143,0.000227591,0.0509408,0.000238771,0.0516502,0.000249867,0.0519499,0.000261291,56433.25260991441,0.00212460,0.00135309,4.47765,2.02179,1.97936,8410.56,0.130733,0.130285,1.01410,3.02337,1.87592,3.38577,2.90766,0.920520,0.679168,1.00562,2.49954,2.36441,1.52293,3.20895,1.51454,1.65905,3.10738,1.13760,1.05091,2.02293,2.28313,1.46231,11.5998,9.41939,4.09197,2.93154,2.68872,3.80990,1.19868,4.59416,25.1722,58.3783,63.1813,11.6021,2.49690,2.97899,3.02514,2.91830,21.0668,86.3669,691.193,136.243,18.3468,2.44056,1.89358,3.11566,2.65774,8.07416,50.5144,112.118,98.1829,16.6521,1.94096,1.90320,1.31683,1.14188,1.82993,9.31599,38.1752,34.2584,7.22010,0.982679,1.34473,1.70445,2.40912,1.18839,1.48597,3.32083,5.85955,1.90595,2.60137,1.29887,0.917630,1.50193,2.13033,2.58547,1.45085,2.03934,2.03313,1.73504,0.688175
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",34,15.1494,15.1388,0.0478645,0.000211495,0.0495674,0.000221324,0.0508825,0.000231193,0.0515744,0.000240837,0.0518322,0.000250651,56433.25263269363,0.00198341,0.00121036,4.42822,2.00890,1.97287,8445.56,0.558972,0.800467,1.36787,2.89480,1.19404,3.49716,2.46356,0.952715,0.946820,0.378702,2.35962,2.13102,1.30378,2.51110,0.598278,1.21108,3.75087,1.46466,1.66125,1.45542,1.18666,1.13394,12.0546,9.97024,3.45712,2.76369,2.28722,4.31588,1.78780,4.87345,26.9010,65.5899,64.5046,13.1638,2.62054,3.66090,1.96062,2.79076,20.4658,85.5054,694.145,129.206,17.9663,2.07442,2.48651,3.36680,2.03784,8.71894,51.4174,105.174,101.666,13.9634,1.55756,1.68514,1.46574,0.656060,0.803244,8.98720,35.5474,32.5090,7.04892,1.37019,2.03491,2.05229,2.75867,1.77424,1.52743,2.57710,5.42417,2.65605,2.64449,1.26289,0.555664,1.07320,1.92869,2.30869,2.11331,2.31641,1.81746,2.48995,0.480205
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",35,15.1475,15.1351,0.0477080,0.000222557,0.0493416,0.000234933,0.0506015,0.000247637,0.0512566,0.000260435,0.0515308,0.000273748,56433.25265547285,0.00226645,0.00151651,4.49822,2.03882,1.99176,8373.56,0.327316,0.00988048,1.61457,3.54385,2.23199,3.74202,2.54920,1.27511,0.481397,1.50927,2.21242,3.13215,1.77859,2.83437,1.92305,1.60287,4.15049,1.70594,1.87586,1.75403,1.63324,1.35273,12.1169,8.42597,3.35992,2.74582,1.64564,3.31823,3.19729,4.56468,26.5859,63.7441,65.0695,11.8126,2.86532,3.82695,3.61113,2.23953,20.3933,88.2744,687.903,128.885,16.7302,3.19561,3.29396,2.50649,3.07561,7.14996,50.6982,110.033,101.433,14.2081,1.48451,2.00165,0.882773,0.874049,1.17499,7.93667,36.9561,32.6484,7.34580,1.83053,1.62991,1.67683,2.30365,1.70304,1.37766,3.36414,5.66857,2.42747,2.02590,1.90419,0.955464,1.00361,2.16887,2.54389,1.41329,2.95596,1.90855,1.29147,0.565672
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",36,15.1514,15.1212,0.0475750,0.000220002,0.0492442,0.000231901,0.0505316,0.000244058,0.0511923,0.000256218,0.0514458,0.000268803,56433.25267825208,0.00216636,0.00145788,4.39745,2.03677,1.98099,8456.56,0.631863,0.0760683,1.60171,3.12935,1.34614,3.80838,3.09207,1.26223,0.232928,0.488590,2.54184,2.32725,1.72203,2.77774,1.94594,1.62467,4.72312,0.711065,1.87656,2.23145,1.32390,0.879691,12.0365,8.58775,3.12622,3.05885,1.09977,3.61712,1.16022,4.47600,27.8592,65.3441,62.6623,11.0830,2.69579,3.57737,3.36362,2.46563,22.9117,87.0417,695.160,120.019,16.3855,2.38612,2.64014,4.50000,2.38403,8.03909,50.8825,108.358,99.5994,13.1175,1.66437,2.25670,1.36552,2.06471,1.48809,8.49240,38.0659,33.2023,7.42520,1.35136,2.01735,2.35421,2.75478,1.69346,1.36617,2.72905,5.66043,1.78848,2.71832,1.33777,0.151833,0.914605,1.91948,2.68699,1.63070,2.71537,2.47927,1.52026,0.713086
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",37,15.1643,15.1317,0.0477146,0.000211119,0.0494565,0.000220994,0.0507743,0.000230842,0.0514804,0.000240478,0.0517625,0.000250294,56433.25270103131,0.00201840,0.00120675,4.38236,2.02535,1.96055,8496.56,0.466125,0.627880,1.75612,2.88212,1.57786,2.84897,2.05421,1.01858,0.698139,0.532388,2.27686,0.963718,1.45285,2.82109,1.29058,1.66685,4.21600,1.06700,1.57861,1.68966,1.88028,1.52599,11.7421,8.68190,3.60870,2.13332,2.20505,4.18458,0.250933,4.50385,27.6468,60.9423,64.0484,11.8303,2.56483,3.92423,3.43551,2.06094,22.8260,85.1665,698.503,119.364,18.7812,2.45994,3.11374,3.43942,2.26938,9.18503,50.1999,110.505,100.613,13.5587,1.86697,1.60075,1.62131,1.12662,1.42557,8.82437,38.3982,33.2947,7.12386,1.36976,1.56528,2.60946,2.55138,2.03081,1.70613,3.15082,6.00668,2.68118,2.27790,1.84277,1.01558,1.75112,1.67995,2.29603,1.69979,2.07653,2.21964,1.75439,1.42521
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",38,15.1688,15.1172,0.0478218,0.000218084,0.0495241,0.000229478,0.0508144,0.000241032,0.0515004,0.000252565,0.0517801,0.000264471,56433.25272381053,0.00218192,0.00139732,4.36178,2.02095,1.98609,8552.56,0.877721,-0.0753131,1.85030,3.29793,2.06780,4.45172,2.38547,0.875174,0.790849,1.19530,2.29655,2.31146,2.09712,2.68353,0.845019,1.76416,3.76494,1.00924,1.90793,1.54802,1.43231,1.22655,11.1359,8.29821,3.23563,3.09003,1.98821,4.28767,1.60380,5.00259,24.5464,60.4875,61.6793,11.5376,2.67105,3.63197,3.37127,2.47413,23.3150,88.1875,703.321,121.731,15.7311,2.55335,2.48760,3.77503,2.76649,9.20583,51.3517,113.441,96.6792,14.6923,2.28496,1.69940,1.63876,1.93910,1.52237,7.96994,40.6340,32.6808,7.53597,1.38303,1.34949,1.79488,2.88437,1.97884,1.50134,2.55391,6.83269,1.99958,1.99203,1.39252,0.713235,1.22827,1.45953,2.07494,1.78813,2.00899,2.07095,1.52780,0.00297613
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",39,15.1686,15.1386,0.0479271,0.000214695,0.0496546,0.000225289,0.0509469,0.000235920,0.0516257,0.000246427,0.0519058,0.000257234,56433.25274658975,0.00208082,0.00130013,4.49661,2.04461,2.00243,8411.56,0.0853344,0.484199,2.01244,2.81766,1.43458,4.05595,2.38707,1.50846,0.713847,1.13780,2.62533,3.07960,1.65070,2.22999,1.33122,1.70802,4.17934,0.873954,1.87159,2.14629,1.55064,1.18930,10.9438,7.61866,3.04264,2.58356,2.02931,4.30201,3.09924,4.38680,26.4050,61.7910,64.4102,12.4305,2.60592,3.16817,2.74640,2.63429,20.9436,82.0147,691.393,129.940,17.8033,2.15673,2.08902,3.48106,2.07254,8.28168,49.3546,115.243,102.995,15.7878,1.19568,2.10764,1.76122,1.50223,2.18853,9.20084,37.5846,34.9336,7.97239,1.98534,1.70133,2.26682,2.74475,1.52809,1.66989,3.03445,5.96740,2.80007,2.47448,1.24873,0.557562,0.923167,2.08664,1.85092,1.56472,2.23907,1.90398,1.93136,0.483721
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",40,15.1465,15.1376,0.0480698,0.000216784,0.0497808,0.000227780,0.0511079,0.000238940,0.0518111,0.000250010,0.0521023,0.000261407,56433.25276936898,0.00211998,0.00135087,4.45741,2.00470,1.99117,8467.56,0.905229,0.430558,1.87812,3.00461,2.01593,3.92324,3.36546,0.980911,0.582686,0.786203,2.13516,2.63591,1.62143,2.99229,0.837185,1.06326,4.22870,1.23631,1.93040,1.80944,2.38527,1.64568,12.0900,9.04329,3.64803,2.48609,2.08937,3.16607,1.87422,4.17349,27.4707,63.9064,64.1931,12.8531,1.83283,2.87203,2.69383,3.45743,21.0479,85.4534,696.059,133.218,19.3222,3.13853,2.19509,3.53064,2.67847,8.72515,51.5861,108.739,98.8524,15.2410,2.35515,2.31190,1.58151,0.848871,1.62013,7.91225,36.2970,33.0192,6.84926,1.64796,1.60444,1.98470,2.38315,1.16223,1.06665,2.97693,5.91088,2.19243,1.95111,1.90787,0.820729,1.25373,2.18997,1.79550,1.58557,2.42043,1.17950,1.55504,1.06835
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",41,15.1419,15.1482,0.0475741,0.000216561,0.0492659,0.000227705,0.0505811,0.000239039,0.0512703,0.000250292,0.0515422,0.000261879,56433.25279214820,0.00226084,0.00136703,4.51156,2.03894,2.00416,8349.56,0.189798,0.389985,1.83669,3.36495,1.49894,3.24705,1.89591,1.25653,0.384545,0.245830,2.15646,3.07168,1.56525,2.85588,1.94402,1.70061,4.56485,1.64884,1.96027,2.15811,1.48467,1.35990,11.4992,9.79676,3.52270,2.36010,2.04093,4.08078,2.01838,4.47623,27.5393,64.7014,63.3025,12.5213,2.61678,3.49832,2.26184,2.30070,20.9289,86.6301,686.068,139.435,17.6224,2.22169,3.11510,3.55268,2.93868,7.48634,48.8622,102.775,97.9031,16.9338,1.50397,1.78987,1.69280,1.19879,1.65294,8.41951,36.0110,32.4967,8.61590,1.67843,1.86812,2.04849,2.29439,1.22827,1.05502,3.43205,5.34180,2.33843,3.10877,1.49739,0.938966,1.67515,2.14980,1.83174,1.95093,2.76815,2.63827,2.31724,1.10633
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",42,15.1539,15.1475,0.0477806,0.000218231,0.0495100,0.000229727,0.0508260,0.000241382,0.0515061,0.000252978,0.0517611,0.000264930,56433.25281492743,0.00227868,0.00140249,4.52120,2.01682,2.00782,8360.56,1.10661,0.792009,1.76106,2.96744,1.58284,4.60124,2.53510,1.10296,0.860463,0.529370,2.27300,2.70034,1.13749,2.65917,1.13122,2.04862,3.58339,1.53278,1.99681,1.87624,1.82995,1.39530,13.0876,8.46903,3.32462,3.10098,1.45199,3.46135,2.56237,4.31688,26.3344,61.3153,62.8212,13.6379,3.33116,3.01771,2.97103,2.06634,20.1416,86.4719,686.855,138.138,18.1239,2.62377,1.83808,3.27771,2.89996,8.63004,49.7927,107.103,101.981,16.6563,1.30958,2.45058,2.04961,1.86928,1.29617,8.61397,36.6801,34.1913,7.38819,2.11146,1.51647,2.19997,2.52360,1.53673,1.44420,2.41996,5.73881,2.02051,2.17077,1.25758,0.625587,1.67955,1.84373,2.91782,1.32120,2.29904,2.64329,1.83971,0.632841
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",43,15.1473,15.1482,0.0478051,0.000221764,0.0495004,0.000234009,0.0508092,0.000246535,0.0515083,0.000259121,0.0517941,0.000272154,56433.25283770666,0.00216572,0.00149269,4.54514,2.02713,1.97794,8324.56,-0.102553,0.374767,1.34082,3.35004,1.16764,3.23243,2.43706,1.32142,0.763352,0.491403,2.08386,2.49574,2.19269,2.54285,0.784467,1.39609,3.70383,1.41783,1.10038,2.15544,1.94724,1.27745,11.7294,10.1951,3.91025,2.67063,1.41401,3.70769,1.17338,4.64708,27.4714,67.0500,63.2364,12.6944,2.39142,2.95326,2.16966,3.16233,19.8070,84.9105,683.834,137.875,17.3593,2.60488,2.45962,3.31960,2.70411,7.17517,50.0770,106.255,102.588,16.6192,1.27164,2.72494,0.969751,1.11612,1.17808,8.49724,35.8504,33.1263,8.13947,1.43584,2.48440,1.29779,2.07684,1.16326,1.77047,2.97488,6.39131,2.35144,1.71800,1.51140,0.607688,1.58381,1.28025,2.20568,2.65170,3.46773,2.54033,1.49975,0.294034
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",44,15.1474,15.1516,0.0478404,0.000216030,0.0495287,0.000226920,0.0508189,0.000237947,0.0515018,0.000248901,0.0517835,0.000260189,56433.25286048587,0.00207324,0.00134063,4.54869,2.04110,2.00553,8332.56,0.484162,1.04350,1.13147,2.97995,1.11888,3.66052,2.07125,0.878075,0.558259,0.771771,2.19830,2.95122,1.76348,2.81979,1.36621,1.97383,4.13608,1.69156,0.955042,1.45056,2.11248,1.28844,11.9725,9.88509,2.67188,2.68090,1.34623,4.16919,1.79524,4.33045,28.2720,62.6983,63.3137,13.4917,2.54888,4.14778,2.59148,3.03420,18.8096,86.8901,684.470,141.163,18.2198,2.63601,2.89199,3.35890,2.58546,6.97856,48.8265,106.380,102.064,16.7384,1.78602,1.91004,1.06062,1.36520,1.46264,7.87180,35.1462,32.4274,7.91367,1.28671,1.41162,2.51749,2.88162,2.44245,1.33866,2.82139,5.75196,2.50622,2.65240,1.34937,0.638689,1.76717,2.09096,2.23427,1.17755,2.30784,3.07169,1.37043,0.883765
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",45,15.1429,15.1516,0.0479761,0.000212563,0.0496806,0.000222596,0.0509840,0.000232670,0.0516585,0.000242539,0.0519129,0.000252624,56433.25288326510,0.00224181,0.00123625,4.50762,2.00613,1.97299,8370.56,0.717208,0.878804,1.12633,3.13615,1.74852,3.97339,2.54254,1.10991,0.789136,0.855993,2.81626,1.79504,2.07878,2.74416,0.749283,1.82312,3.27486,1.61681,1.51205,1.30357,1.81408,1.22203,11.1301,10.6996,3.85398,2.06647,2.60818,4.23611,1.70709,4.55616,29.3042,66.7970,64.1025,13.2412,2.53835,3.73834,2.58654,2.31282,20.1489,84.9369,687.640,140.099,18.9601,2.87001,2.40570,2.81164,2.11126,6.90308,48.8297,105.572,101.018,16.4234,1.63217,2.06842,1.63300,1.93282,1.35631,8.28179,35.7133,32.9908,7.21584,1.46029,1.57432,2.27846,2.29550,1.57824,1.63949,2.06661,5.82031,2.26042,2.33026,1.41890,1.02900,1.15013,1.77337,3.15852,2.04000,3.25375,1.48242,1.84667,1.03862
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",46,15.1420,15.1532,0.0477574,0.000215774,0.0494364,0.000226628,0.0507349,0.000237644,0.0514326,0.000248591,0.0517159,0.000259849,56433.25290604433,0.00210502,0.00133739,4.55084,2.01375,2.00146,8300.56,0.573649,0.734713,1.22171,2.99036,1.52536,3.82939,2.31962,1.44161,0.489437,0.875430,2.29846,3.05838,1.31845,2.52625,0.535354,1.91925,3.68732,1.24494,1.71199,1.90488,1.39301,1.82044,11.5623,9.62129,3.89805,2.50209,2.02814,3.54148,1.23945,4.16275,28.7426,66.5541,62.9831,13.3213,3.33429,2.86116,2.36687,2.64589,19.6894,84.6243,681.821,141.502,18.9757,3.04458,1.78013,3.30310,2.44969,7.47363,50.3840,103.169,102.895,16.4436,1.33460,2.08784,1.59787,1.65912,1.87326,7.37301,34.0156,32.0087,7.81263,1.66427,1.85288,1.66862,2.67946,1.57853,1.28887,3.19711,5.74159,2.10264,1.70517,1.49933,0.727581,0.857500,1.47625,2.86453,1.90257,2.07974,2.58188,2.02245,0.894587
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",47,15.1461,15.1569,0.0477616,0.000212486,0.0494753,0.000222614,0.0507904,0.000232788,0.0515025,0.000242798,0.0517985,0.000253030,56433.25292882355,0.00219336,0.00124501,4.57554,2.02957,2.00950,8298.56,0.386488,0.626706,1.35367,3.84506,1.33856,3.40420,2.37066,1.57118,0.776016,1.04548,2.22992,2.98534,1.48370,2.85238,0.932674,1.77436,4.16847,1.41080,2.04028,2.00125,1.79682,1.99692,10.4916,10.1200,3.68053,2.51873,2.04299,4.08356,1.63137,4.87277,28.6648,65.1061,61.9467,13.1631,2.61992,3.26153,2.96522,2.45839,18.9501,84.1102,681.542,145.947,20.4382,2.61807,1.99250,3.70694,2.61801,8.27076,47.8913,103.013,103.227,16.3733,1.58115,1.55386,1.69494,1.99379,1.57459,8.10407,35.0636,32.8949,8.53909,1.76095,1.48201,2.35696,2.60437,1.30804,1.79804,3.66826,5.82422,1.78973,1.94277,1.34164,0.936244,0.907258,1.60529,2.60562,1.79575,2.75921,2.46695,1.59288,0.946086
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",48,15.1462,15.1512,0.0481024,0.000217721,0.0497910,0.000228885,0.0510893,0.000240228,0.0517891,0.000251542,0.0520785,0.000263208,56433.25295160278,0.00216307,0.00137477,4.51674,2.03181,1.99482,8405.56,0.189350,0.190070,2.11786,3.08321,1.85606,3.20704,2.64973,1.37521,0.816814,0.647307,2.77063,2.57489,1.64250,2.38031,1.32334,1.39201,3.77821,0.944501,1.77255,1.56922,2.15241,1.24769,11.9332,9.52355,3.80266,2.01555,2.16597,3.91982,1.85543,4.07615,28.2534,67.1921,64.8933,13.3932,2.53070,3.25211,3.31879,2.49972,18.9114,84.4770,690.665,141.593,18.9893,2.97805,1.79314,3.23660,2.06436,8.19488,50.0736,102.128,102.745,16.1377,1.66443,2.02258,1.58091,1.48369,1.61816,7.99079,35.8992,31.3593,8.26805,1.32821,1.29222,2.27144,3.28634,1.76500,1.67201,3.96887,5.41319,2.33080,2.79032,1.33218,1.05622,1.10002,2.19108,1.64053,1.51067,2.64692,2.84520,1.47354,1.22732
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",49,15.1366,15.1648,0.0479883,0.000216622,0.0497095,0.000227628,0.0510288,0.000238767,0.0517300,0.000249820,0.0520133,0.000261188,56433.25297438200,0.00218743,0.00135060,4.56013,2.01687,1.99626,8342.56,0.443414,0.206151,1.57161,3.50110,1.63360,3.61990,2.50698,1.23232,0.753722,1.25634,1.81717,1.96036,1.61027,2.74343,1.60154,1.28310,3.50989,1.22484,2.20856,1.61555,1.80828,0.818378,12.2139,11.5769,4.00420,2.68681,1.89901,3.73723,3.15349,4.51948,30.5508,64.7445,64.1449,13.9232,2.10331,3.14300,2.94276,2.43585,18.7689,83.1929,685.524,146.982,20.0829,3.07298,2.85075,3.36165,2.27084,6.82323,47.3777,103.225,102.548,16.7413,1.94952,1.60221,1.06288,1.13367,1.34901,7.87774,34.4392,32.7474,7.83982,1.45378,1.88187,1.93814,2.41336,1.42570,1.48459,3.00709,5.94285,1.51441,2.44990,1.78014,0.676439,1.26881,1.73925,2.35276,1.37328,2.34056,1.94335,1.56959,0.762681
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",50,15.1508,15.1568,0.0478179,0.000218753,0.0495648,0.000230368,0.0508826,0.000242123,0.0515758,0.000253838,0.0518470,0.000265916,56433.25299716122,0.00221858,0.00141568,4.56575,2.03666,2.00666,8325.56,0.0779737,0.316978,1.44259,2.80938,2.06127,3.41314,2.29971,1.26334,0.784536,0.729333,2.31100,3.15564,1.64423,2.61931,1.09223,1.47050,3.46529,1.49339,1.77914,2.13233,1.61400,1.49217,12.4835,9.77027,3.73128,2.96069,2.40535,4.02157,1.88038,4.10078,27.6375,60.9334,65.3981,13.2585,3.03297,2.95810,3.05178,2.62691,20.4610,84.9307,683.941,140.912,19.4523,2.62739,2.64116,3.15926,2.46373,7.64492,48.0569,107.872,100.890,16.2189,2.06195,1.63574,1.26518,1.56757,1.07810,7.75860,37.9663,34.0519,7.79994,1.17189,1.29823,2.14242,2.46565,1.47908,1.22892,2.51791,6.23469,2.82800,2.81483,1.99342,0.707346,1.45190,2.15714,2.45851,1.72257,3.08963,2.39397,2.00317,0.794315
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",51,15.1733,15.1525,0.0476815,0.000216389,0.0494542,0.000227560,0.0507445,0.000238737,0.0514264,0.000249848,0.0517029,0.000261296,56433.25301994045,0.00208964,0.00135858,4.57142,2.03623,1.98547,8263.56,0.567050,0.648561,1.61683,3.30479,1.20184,3.18760,1.99545,1.11860,0.561765,1.49986,2.66497,2.62598,1.45748,2.58824,1.60450,2.05660,3.82754,1.77566,1.57617,1.52791,1.87784,1.44513,10.7287,9.16086,2.98188,2.05259,1.26864,3.77613,0.930686,4.00820,27.3025,53.5937,63.7851,12.9250,2.85982,3.42260,2.75157,2.48028,19.6044,84.6163,678.569,141.570,18.2235,2.24137,2.65517,3.68011,2.67028,8.16548,49.6391,112.373,102.635,16.9834,1.63404,2.14913,1.29802,1.60120,1.81157,9.37712,40.3771,34.3192,7.35889,1.36728,1.79716,1.82377,2.68248,1.15503,1.37158,3.21354,5.82424,2.89324,1.94278,1.10448,0.958112,1.77101,2.09339,2.24037,1.89950,2.46935,2.15914,1.77585,1.04683
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",52,15.1791,15.1506,0.0477794,0.000210550,0.0495398,0.000220279,0.0508170,0.000229866,0.0515052,0.000239256,0.0517994,0.000248846,56433.25304271968,0.00207011,0.00118729,4.55945,2.03012,1.98041,8288.56,0.835814,0.440075,1.56701,2.77359,1.70827,4.96530,2.74032,1.22844,0.513400,0.744605,2.32590,2.09500,1.73707,2.95137,1.18477,1.56250,4.42388,1.82157,2.12939,1.93309,1.34274,1.45259,10.5028,7.64430,4.23787,1.66886,1.43093,3.77076,0.925314,4.23919,25.1321,55.5195,64.5788,12.6799,2.85441,3.33726,3.01681,2.82993,19.6344,84.5688,680.739,134.527,19.0845,2.43162,2.36528,3.56869,2.08217,8.52676,52.7550,115.901,102.763,16.1556,2.23454,2.03871,0.902119,1.28990,1.90072,9.38494,39.6720,35.1178,7.68301,0.737588,1.80385,2.04839,2.21683,1.77028,1.60232,2.73846,5.97682,2.80919,2.17159,1.41718,0.592618,1.79991,1.57786,2.42437,2.16557,2.42808,2.27332,2.20811,1.15803
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",53,15.1898,15.1502,0.0479068,0.000216001,0.0496594,0.000226945,0.0508971,0.000237832,0.0515645,0.000248697,0.0518488,0.000259914,56433.25306549890,0.00216564,0.00133781,4.48997,2.01755,1.98698,8382.56,0.350335,0.192542,1.15671,2.68365,0.985421,3.44786,2.33442,1.06124,0.583149,1.26846,2.28976,2.22204,1.31098,2.43908,1.07077,1.60328,3.52211,1.23745,1.95171,1.59092,1.47413,1.03157,10.0131,7.45970,3.43493,2.50603,2.26451,3.91659,3.10001,4.30902,24.4816,52.6143,65.6896,12.4314,2.20918,3.32835,2.85113,2.58190,19.7841,82.5278,688.777,134.926,18.9913,2.50239,1.47545,3.21626,2.60050,8.80515,49.6495,118.453,102.565,16.0376,1.72397,2.00246,1.44064,1.82319,1.32878,8.24997,41.7094,34.8579,7.81666,1.90789,2.01120,1.88650,2.20788,1.60679,1.43843,3.66803,7.32191,2.09265,2.63115,1.64684,1.13753,1.71501,2.03620,2.41750,1.75222,2.33935,1.76393,1.95800,0.590938
"ch2/bcd/SPITZER_I2_46467328_0009_0000_1_bcd.fits",54,15.1675,15.1488,0.0476914,0.000215730,0.0494452,0.000226713,0.0507503,0.000237739,0.0514382,0.000248668,0.0517117,0.000259904,56433.25308827812,0.00213523,0.00134017,4.56348,2.03280,2.00110,8293.56,0.556722,0.638197,1.60622,2.97273,1.66752,2.93907,3.01691,1.34585,0.708763,0.872544,2.14047,1.39743,1.54886,3.47288,0.920072,1.68495,4.54863,1.47618,1.81833,1.85409,1.88584,1.61098,10.5809,9.16957,4.08225,2.53063,1.58774,3.45607,2.08935,3.76061,26.0079,55.3519,64.2536,13.1530,2.21153,3.17159,2.50677,2.54951,19.9892,86.0713,681.126,138.551,19.0413,2.23117,1.76348,3.77252,2.28779,9.75478,50.7029,112.226,101.761,15.6444,1.80477,1.92900,1.46637,1.05199,1.03872,8.27518,36.8966,36.6980,7.20954,1.05371,1.64960,1.96566,3.43933,1.76471,1.51737,3.20033,5.33368,2.33083,1.93197,1.25201,0.631667,1.07164,2.16063,1.99629,2.04523,3.41195,2.56358,1.68490,1.11740
